,sales_small.ProductID,sales_small.WeekKey,sales_small.Channel,sales_small.Country,sales_small.CSP,sales_small.SalesVolume,sales_small.TotalStockVolume,sales_small.StoreStockVolume,sales_small.DepotStockVolume,sales_small.FutureCommitmentVolume,sales_small.IntakeVolume,sales_small.StoresWithStockCount,sales_small.StoresWithSalesCount,price_change_tw,price_change_before,products.Season,products.Group,products.SubGroup,products.Class,products.SubClass,sales_small.SalesVolume_nw,price_change_nw,season_nw
3353,3cdb954f,201512,Stores,A,13.493,12,1,1,0,0,0,0.0505,0.0272,2.34,0.0,L,26387251,c3567a18,c7b04e18,ef307285,6.0,0.0,Spring
3354,3cdb954f,201512,Stores,B,12.683,215,36,36,0,0,0,0.8939,0.4936,1.799999999999999,0.0,L,26387251,c3567a18,c7b04e18,ef307285,106.0,0.0,Spring
3367,41cc7618,201512,Online,B,14.482999999999999,6,1,0,1,0,0,0.0039,0.0039,3.601000000000001,0.0,L,26387251,14edd834,583c131b,8658f96d,5.0,0.0,Spring
3368,41cc7618,201512,Stores,B,14.482999999999999,8,3,2,1,0,0,0.0855,0.0389,3.601000000000001,0.0,L,26387251,14edd834,583c131b,8658f96d,8.0,0.0,Spring
3373,431eec16,201512,Online,B,13.583,3,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,688dad2b,3.0,0.0,Spring
3374,431eec16,201512,Stores,A,13.43,0,0,0,0,0,0,0.0,0.0,1.152000000000001,5.751999999999999,L,26387251,c3567a18,8face522,688dad2b,0.0,0.0,Spring
3379,46bd054b,201512,Online,B,12.683,6,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,11.0,0.0,Spring
3380,46bd054b,201512,Stores,A,13.357999999999999,2,1,1,0,0,0,0.035,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,2.0,0.0,Spring
3381,46bd054b,201512,Stores,B,12.683,21,16,15,1,0,0,0.6801,0.1283,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,20.0,0.0,Spring
3382,4afd6eb1,201512,Online,B,15.383,3,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,cbfb9701,2.0,0.0,Spring
3383,4afd6eb1,201512,Stores,A,16.958,4,1,1,0,0,0,0.0389,0.0078,0.0,0.0,L,26387251,c3567a18,8face522,cbfb9701,2.0,0.0,Spring
3384,4afd6eb1,201512,Stores,B,15.383,49,24,24,1,0,-1,0.8356,0.1866,0.0,0.0,L,26387251,c3567a18,8face522,cbfb9701,38.0,0.0,Spring
3386,4c28ed2d,201512,Online,B,11.782,4,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,5.0,0.0,Spring
3387,4c28ed2d,201512,Stores,B,11.782,41,56,37,19,0,0,0.4314,0.136,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,45.0,0.0,Spring
3388,4c5e7a31,201512,Stores,A,19.209,8,10,10,0,0,0,0.2721,0.0272,0.0,0.0,L,26387251,14edd834,583c131b,aafc0c06,21.0,0.0,Spring
3389,4c5e7a31,201512,Stores,B,17.183,112,168,77,46,45,0,0.95805,0.3498,0.0,0.0,L,26387251,14edd834,583c131b,aafc0c06,208.0,0.0,Spring
3390,4cda07c3,201512,Online,B,12.683,9,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,9.0,0.0,Spring
3398,4f6eec3c,201512,Online,B,18.984,2,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,2.0,0.0,Spring
3406,533450d5,201512,Stores,B,17.183,4,10,4,5,0,1,0.10099999999999999,0.0117,0.0,0.0,L,26387251,c3567a18,8face522,cbfb9701,9.0,0.0,Spring
3407,5334cae3,201512,Online,B,14.033,9,0,0,0,0,0,0.0039,0.0039,3.1500000000000004,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,2.0,0.0,Spring
3408,5334cae3,201512,Stores,B,14.033,11,6,3,3,0,0,0.07,0.0272,3.1500000000000004,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,8.0,0.0,Spring
3412,542a08df,201512,Online,B,11.782,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,3.0,0.0,Spring
3422,59cced2d,201512,Online,B,14.033,8,0,0,0,0,0,0.0039,0.0039,3.1500000000000004,0.0,L,26387251,c3567a18,3225bef8,7ba805a4,1.0,0.0,Spring
3423,59cced2d,201512,Stores,A,15.172,8,0,0,0,0,0,0.0,0.0117,4.036999999999999,0.0,L,26387251,c3567a18,3225bef8,7ba805a4,3.0,0.0,Spring
3424,59cced2d,201512,Stores,B,14.033,127,11,11,0,0,0,0.377,0.2954,3.1500000000000004,0.0,L,26387251,c3567a18,3225bef8,7ba805a4,38.0,0.0,Spring
3428,59e5de32,201512,Online,B,15.383,4,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,38b52c5e,aafc0c06,7.0,0.0,Spring
3429,59e5de32,201512,Stores,A,16.958,12,11,11,0,0,0,0.2487,0.0428,0.0,0.0,L,26387251,c3567a18,38b52c5e,aafc0c06,15.0,0.0,Spring
3430,59e5de32,201512,Stores,B,15.383,81,103,100,3,0,0,0.9483,0.3731,0.0,0.0,L,26387251,c3567a18,38b52c5e,aafc0c06,93.0,0.0,Spring
3431,5a0c247,201512,Online,B,15.383,2,6,0,6,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,2.0,0.0,Spring
3439,5e926963,201512,Online,B,23.485,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,cd1e4750,cd1e4750,25defbcf,2.0,0.0,Spring
3443,60372de6,201512,Online,B,14.482999999999999,4,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,4b4c5fa5,5.0,0.0,Spring
3444,6419f64f,201512,Online,B,14.482999999999999,5,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,13.0,0.0,Spring
3445,6419f64f,201512,Stores,A,15.833,3,1,1,0,0,0,0.0505,0.0117,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,3.0,0.0,Spring
3446,6419f64f,201512,Stores,B,14.482999999999999,46,38,36,2,0,0,0.8784,0.2254,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,45.0,0.0,Spring
3447,651b3aec,201512,Online,B,13.583,16,0,0,0,0,0,0.0039,0.0039,3.5999999999999996,0.0,L,26387251,c3567a18,c7b04e18,ef307285,2.0,0.0,Spring
3448,651b3aec,201512,Stores,B,13.583,8,9,6,3,0,0,0.1749,0.0389,3.5999999999999996,0.0,L,26387251,c3567a18,c7b04e18,ef307285,12.0,0.0,Spring
3449,661633e,201512,Online,B,18.984,5,1,0,1,0,0,0.0039,0.0039,6.750999999999998,0.0,L,26387251,14edd834,596023b5,3ae5b37c,4.0,0.0,Spring
3450,661633e,201512,Stores,B,18.984,9,3,3,0,0,0,0.2176,0.0389,6.750999999999998,0.0,L,26387251,14edd834,596023b5,3ae5b37c,8.0,0.0,Spring
3451,66550ed0,201512,Online,B,18.084,3,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,3225bef8,3906b741,6.0,0.0,Spring
3452,688936c5,201512,Online,B,15.383,13,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,13.0,0.0,Spring
3453,688936c5,201512,Stores,B,15.383,130,78,76,2,0,0,0.59075,0.4897,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,117.0,0.0,Spring
3454,68b41812,201512,Online,B,16.283,5,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,3225bef8,7ba805a4,6.0,0.0,Spring
3455,68b41812,201512,Stores,A,18.084,2,1,1,0,0,0,0.0155,0.0039,0.0,0.0,L,26387251,c3567a18,3225bef8,7ba805a4,2.0,0.0,Spring
3456,68b41812,201512,Stores,B,16.283,24,64,23,14,27,0,0.4586,0.0894,0.0,0.0,L,26387251,c3567a18,3225bef8,7ba805a4,29.0,0.0,Spring
3463,6abff173,201512,Stores,B,16.283,20,30,11,0,20,-1,0.2759,0.0661,0.0,0.0,L,26387251,c3567a18,38b52c5e,faf33996,19.0,0.0,Spring
3464,6cb77327,201512,Online,B,30.236,1,2,0,2,0,0,0.0039,0.0,0.0,0.0,L,26387251,cd1e4750,cd1e4750,25defbcf,2.0,0.0,Spring
3475,6ed63b24,201512,Stores,A,15.833,6,2,2,0,0,0,0.0816,0.0233,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,4.0,0.0,Spring
3476,6ed63b24,201512,Stores,B,14.482999999999999,68,399,28,179,13,179,0.59075,0.2876,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,60.0,0.0,Spring
3477,6ef73d16,201512,Online,B,14.482999999999999,20,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,29.0,0.0,Spring
3478,6ef73d16,201512,Stores,A,15.833,4,5,5,0,0,0,0.1321,0.0155,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,4.0,0.0,Spring
3487,74ac1176,201512,Stores,A,13.357999999999999,2,2,2,0,0,0,0.0544,0.0078,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,4.0,0.0,Spring
3488,74ac1176,201512,Stores,B,12.683,32,54,38,16,0,0,0.9328,0.2176,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,52.0,0.0,Spring
3489,75b68537,201512,Online,B,16.733,6,2,0,2,0,0,0.0039,0.0039,5.852,0.0,L,26387251,14edd834,596023b5,3df8175a,4.0,0.0,Spring
3490,75b68537,201512,Stores,B,16.733,4,2,2,0,0,0,0.0583,0.0155,5.852,0.0,L,26387251,14edd834,596023b5,3df8175a,4.0,0.0,Spring
3498,7a340818,201512,Online,B,13.583,9,1,0,1,0,0,0.0039,0.0039,2.700000000000001,0.0,L,26387251,14edd834,96d57a3c,4e83142f,5.0,0.0,Spring
3499,7a340818,201512,Stores,B,13.583,9,2,2,0,0,0,0.1127,0.035,2.700000000000001,0.0,L,26387251,14edd834,96d57a3c,4e83142f,6.0,0.0,Spring
3500,7a57fc5d,201512,Online,B,13.583,9,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,14.0,0.0,Spring
3501,7a57fc5d,201512,Stores,A,14.482999999999999,3,4,4,0,0,0,0.1244,0.0117,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,5.0,0.0,Spring
3502,7a57fc5d,201512,Stores,B,13.583,37,44,41,2,0,1,0.7229,0.2759,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,52.0,0.0,Spring
3505,7c3602f1,201512,Stores,A,14.033,9,3,3,0,0,0,0.2099,0.0311,1.157,2.894,L,26387251,c3567a18,3225bef8,89e9401c,6.0,0.0,Spring
3513,7fc58fd9,201512,Online,B,14.482999999999999,1,0,0,0,0,0,0.0039,0.0,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,1.0,0.0,Spring
3514,7fc58fd9,201512,Stores,A,14.582,2,0,0,0,0,0,0.0,0.0039,1.1479999999999997,4.603999999999999,L,26387251,14edd834,96d57a3c,3906b741,2.0,0.0,Spring
3515,7fc58fd9,201512,Stores,B,13.583,39,22,22,0,0,0,0.7812,0.1671,0.8999999999999986,3.601000000000001,L,26387251,14edd834,96d57a3c,3906b741,31.0,0.0,Spring
3516,80b63e06,201512,Stores,A,24.61,0,1,1,0,0,0,0.0155,0.0,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,2.0,0.0,Spring
3517,80b63e06,201512,Stores,B,21.234,26,20,17,3,0,0,0.4353,0.0933,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,35.0,0.0,Spring
3518,80b76c7f,201512,Stores,A,12.304,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,0.0,0.0,Spring
3519,80e33565,201512,Online,B,13.583,42,52,0,52,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,75.0,0.0,Spring
3520,80e33565,201512,Stores,A,14.482999999999999,25,17,17,0,0,0,0.2604,0.10099999999999999,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,31.0,0.0,Spring
3521,80e33565,201512,Stores,B,13.583,229,153,152,1,0,0,0.502325,0.50525,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,277.0,0.0,Spring
3522,815db1db,201512,Online,B,14.482999999999999,4,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,5.0,0.0,Spring
3523,815db1db,201512,Stores,A,15.833,4,1,1,0,0,0,0.0428,0.0117,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,5.0,0.0,Spring
3524,815db1db,201512,Stores,B,14.482999999999999,70,30,29,1,0,0,0.7812,0.2915,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,78.0,0.0,Spring
3529,833e5873,201512,Online,B,30.236,2,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,583c131b,3906b741,2.0,0.0,Spring
3530,83b96fa7,201512,Online,B,21.234,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,cd1e4750,cd1e4750,25defbcf,1.0,0.0,Spring
3531,854897a9,201512,Stores,B,14.482999999999999,1,1,1,0,0,0,0.07,0.0272,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,1.0,0.0,Spring
3535,8.60E+11,201512,Online,B,13.583,13,0,0,0,0,0,0.0039,0.0039,2.700000000000001,0.0,L,26387251,14edd834,96d57a3c,4e83142f,2.0,0.0,Spring
3536,8.60E+11,201512,Stores,A,14.609000000000002,8,1,1,0,0,0,0.0389,0.0194,3.474999999999998,0.0,L,26387251,14edd834,96d57a3c,4e83142f,3.0,0.0,Spring
3537,8.60E+11,201512,Stores,B,13.583,182,33,33,0,0,0,0.89,0.4508,2.700000000000001,0.0,L,26387251,14edd834,96d57a3c,4e83142f,105.0,0.0,Spring
3538,85ba7d47,201512,Online,B,16.283,5,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,5.0,0.0,Spring
3539,85ba7d47,201512,Stores,A,18.084,0,1,1,0,0,0,0.0389,0.0,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,2.0,0.0,Spring
3540,85ba7d47,201512,Stores,B,16.283,8,153,6,1,146,0,0.3731,0.0622,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,10.0,0.0,Spring
3544,86fcf3ce,201512,Stores,A,20.334,4,3,3,0,0,0,0.0933,0.0194,0.0,0.0,L,26387251,14edd834,583c131b,aafc0c06,4.0,0.0,Spring
3545,86fcf3ce,201512,Stores,B,18.084,45,163,51,19,93,0,0.7326,0.2293,0.0,0.0,L,26387251,14edd834,583c131b,aafc0c06,47.0,0.0,Spring
3549,88423fb3,201512,Online,B,13.583,4,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,688dad2b,3.0,0.0,Spring
3552,891b192e,201512,Online,B,18.084,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,cd1e4750,cd1e4750,25defbcf,2.0,0.0,Spring
3553,8965109,201512,Stores,A,13.357999999999999,2,1,1,0,0,0,0.0311,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,2.0,0.0,Spring
3554,8965109,201512,Stores,B,12.683,22,55,31,24,0,0,0.8784,0.1244,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,39.0,0.0,Spring
3555,89ee0b75,201512,Stores,A,14.033,0,1,1,0,0,0,0.0194,0.0,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,0.0,0.0,Spring
3556,89ee0b75,201512,Stores,B,13.133,6,13,12,1,0,0,0.3537,0.0544,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,7.0,0.0,Spring
3559,8c66ba5e,201512,Stores,A,13.439,27,5,5,0,0,0,0.1632,0.07,1.1560000000000006,4.613999999999999,L,26387251,c3567a18,c7b04e18,f482aa82,13.0,0.0,Spring
3560,8c66ba5e,201512,Stores,B,12.683,251,44,44,0,0,0,0.7501,0.6801,0.9000000000000004,3.5999999999999996,L,26387251,c3567a18,c7b04e18,f482aa82,120.0,0.0,Spring
3561,8cea03a5,201512,Online,B,14.482999999999999,4,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,5.0,0.0,Spring
3562,8cea03a5,201512,Stores,A,15.833,2,1,1,0,0,0,0.0117,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,2.0,0.0,Spring
3563,8cea03a5,201512,Stores,B,14.482999999999999,20,70,29,41,0,0,0.4742,0.0894,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,21.0,0.0,Spring
3566,8f22ae9a,201512,Online,B,14.482999999999999,4,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,6.0,0.0,Spring
3567,8f22ae9a,201512,Stores,B,14.482999999999999,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,1.0,0.0,Spring
3573,944fa4aa,201512,Online,B,16.283,13,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,12.0,0.0,Spring
3574,944fa4aa,201512,Stores,A,18.084,11,8,8,0,0,0,0.2954,0.0583,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,14.0,0.0,Spring
3575,944fa4aa,201512,Stores,B,16.283,136,52,52,0,0,0,0.8531,0.5597,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,106.0,0.0,Spring
3578,95484f93,201512,Online,B,27.085,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,cd1e4750,cd1e4750,25defbcf,2.0,0.0,Spring
3579,95cbb6f0,201512,Stores,A,13.493,10,4,4,0,0,0,0.136,0.0311,2.34,5.851000000000001,L,26387251,c3567a18,8face522,641d430c,10.0,0.0,Spring
3580,95d1d72f,201512,Online,B,14.482999999999999,14,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,22.0,0.0,Spring
3581,95d1d72f,201512,Stores,A,15.833,11,14,14,0,0,0,0.2176,0.0428,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,11.0,0.0,Spring
3582,95d1d72f,201512,Stores,B,14.482999999999999,83,223,130,93,0,0,0.9347,0.3809,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,92.0,0.0,Spring
3590,9bf240d3,201512,Online,B,14.482999999999999,23,1,0,1,0,0,0.0039,0.0039,3.601000000000001,0.0,L,26387251,14edd834,96d57a3c,3906b741,7.0,0.0,Spring
3591,9bf240d3,201512,Stores,A,15.73,7,1,1,0,0,0,0.0311,0.0194,4.603999999999999,1.3500000000000014,L,26387251,14edd834,96d57a3c,3906b741,4.0,0.0,Spring
3594,9ceab569,201512,Stores,A,14.482999999999999,3,2,2,0,0,0,0.1166,0.0155,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,4.0,0.0,Spring
3596,9e1efa74,201512,Online,B,15.383,15,7,0,7,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,16.0,0.0,Spring
3597,9e1efa74,201512,Stores,A,16.283,22,10,10,0,0,0,0.2487,0.0894,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,19.0,0.0,Spring
3598,9e1efa74,201512,Stores,B,15.383,150,48,47,2,0,-1,0.73455,0.6296,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,89.0,0.0,Spring
3599,9e57043e,201512,Stores,A,11.445,3,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,2.0,0.0,Spring
3600,9e579e08,201512,Stores,B,14.933,1,1,1,0,0,0,0.0622,0.0117,0.0,0.0,L,26387251,c3567a18,8face522,688dad2b,1.0,0.0,Spring
3607,a34b76d5,201512,Online,B,18.084,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,3.0,0.0,Spring
3608,a34b76d5,201512,Stores,A,20.334,2,2,2,0,0,0,0.0544,0.0155,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,3.0,0.0,Spring
3609,a34b76d5,201512,Stores,B,18.084,22,59,29,30,0,0,0.8978,0.2487,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,26.0,0.0,Spring
3612,a8379e8d,201512,Online,B,14.482999999999999,7,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,5.0,0.0,Spring
3613,a8379e8d,201512,Stores,A,15.833,11,8,8,0,0,0,0.1244,0.035,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,14.0,0.0,Spring
3614,a8379e8d,201512,Stores,B,14.482999999999999,203,272,132,140,0,0,0.69765,0.6218,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,240.0,0.0,Spring
3615,a968cf10,201512,Online,B,18.084,3,6,0,6,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,aafc0c06,5.0,0.0,Spring
3625,ac87d691,201512,Online,B,15.383,8,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,9.0,0.0,Spring
3626,adbfb590,201512,Online,B,18.984,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,3.0,0.0,Spring
3627,adbfb590,201512,Stores,A,21.684,0,1,1,0,0,0,0.0194,0.0,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,1.0,0.0,Spring
3628,adbfb590,201512,Stores,B,18.984,12,42,28,14,0,0,0.5052,0.1166,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,13.0,0.0,Spring
3630,ae84e7c2,201512,Online,B,18.084,4,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,aafc0c06,5.0,0.0,Spring
3631,b2401552,201512,Online,B,14.482999999999999,5,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,8.0,0.0,Spring
3632,b2401552,201512,Stores,A,15.833,3,1,1,0,0,0,0.0544,0.0078,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,2.0,0.0,Spring
3633,b2401552,201512,Stores,B,14.482999999999999,24,60,25,35,0,0,0.8706,0.1283,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,28.0,0.0,Spring
3654,b642d28,201512,Stores,A,15.833,17,20,20,0,0,0,0.2798,0.0622,0.0,0.0,L,26387251,c3567a18,3225bef8,3906b741,21.0,0.0,Spring
3655,b642d28,201512,Stores,B,14.482999999999999,132,239,161,53,25,0,0.9833,0.5169,0.0,0.0,L,26387251,c3567a18,3225bef8,3906b741,150.0,0.0,Spring
3656,b6b4a1f9,201512,Stores,B,12.683,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,0.0,0.0,Spring
3657,b7319f66,201512,Online,B,14.033,8,1,0,1,0,0,0.0039,0.0039,3.1500000000000004,0.0,L,26387251,14edd834,96d57a3c,aafc0c06,7.0,0.0,Spring
3658,b7319f66,201512,Stores,A,15.172,32,11,11,0,0,0,0.2526,0.10099999999999999,4.036999999999999,1.125,L,26387251,14edd834,96d57a3c,aafc0c06,25.0,0.0,Spring
3659,b7fa3ef6,201512,Stores,A,20.334,1,1,1,0,0,0,0.0194,0.0039,0.0,0.0,L,26387251,c3567a18,3225bef8,3906b741,0.0,0.0,Spring
3660,b7fa3ef6,201512,Stores,B,18.084,10,10,9,0,0,1,0.3653,0.0777,0.0,0.0,L,26387251,c3567a18,3225bef8,3906b741,10.0,0.0,Spring
3661,ba4fe7e1,201512,Online,B,12.232000000000001,5,0,0,0,0,0,0.0039,0.0039,2.2509999999999977,0.0,L,26387251,c3567a18,c7b04e18,ef307285,2.0,0.0,Spring
3662,ba4fe7e1,201512,Stores,B,12.232000000000001,47,23,8,16,0,-1,0.2526,0.136,2.2509999999999977,0.0,L,26387251,c3567a18,c7b04e18,ef307285,19.0,0.0,Spring
3672,bc79b74,201512,Online,B,15.383,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,cd1e4750,cd1e4750,4f7e2f99,3.0,0.0,Spring
3673,bd1f872e,201512,Online,B,16.733,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,b27bd2f3,5.0,0.0,Spring
3674,bd1f872e,201512,Stores,A,18.759,2,4,4,0,0,0,0.1244,0.0078,0.0,0.0,L,26387251,c3567a18,1ed9f279,b27bd2f3,2.0,0.0,Spring
3675,bd1f872e,201512,Stores,B,16.733,23,84,53,31,0,0,0.73455,0.20600000000000002,0.0,0.0,L,26387251,c3567a18,1ed9f279,b27bd2f3,37.0,0.0,Spring
3679,bdafb35f,201512,Online,B,17.183,2,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,583c131b,8658f96d,2.0,0.0,Spring
3686,bf89cd7f,201512,Stores,A,18.084,5,5,5,0,0,0,0.2215,0.0194,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,4.0,0.0,Spring
3687,bf89cd7f,201512,Stores,B,16.283,26,30,30,0,0,0,0.5519,0.1321,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,23.0,0.0,Spring
3698,c25f5e64,201512,Stores,B,15.383,16,14,14,0,0,0,0.6996,0.0972,0.0,0.0,L,26387251,c3567a18,38b52c5e,aafc0c06,16.0,0.0,Spring
3700,c52b07,201512,Stores,B,11.782,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,0.0,0.0,Spring
3703,c777f10b,201512,Online,B,16.283,2,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,38b52c5e,faf33996,3.0,0.0,Spring
3704,c777f10b,201512,Stores,B,16.283,11,16,10,6,0,0,0.1593,0.0466,0.0,0.0,L,26387251,c3567a18,38b52c5e,faf33996,14.0,0.0,Spring
3710,c863b1ae,201512,Online,B,14.482999999999999,11,1,0,1,0,0,0.0039,0.0039,3.601000000000001,0.0,L,26387251,14edd834,96d57a3c,3906b741,7.0,0.0,Spring
3711,c9fa9e92,201512,Online,B,18.984,3,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,2.0,0.0,Spring
3712,cb2d4e4,201512,Stores,B,14.482999999999999,3,1,1,0,0,0,0.0583,0.0117,0.9000000000000004,12.603000000000002,L,26387251,14edd834,96d57a3c,3906b741,1.0,0.0,Spring
3713,cb52b2d,201512,Stores,A,14.482999999999999,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,2.0,0.0,Spring
3714,cb52b2d,201512,Stores,B,13.583,45,42,30,12,1,-1,0.4469,0.1438,0.0,0.0,L,26387251,c3567a18,c7b04e18,3906b741,43.0,0.0,Spring
