,sales_small.ProductID,sales_small.WeekKey,sales_small.Channel,sales_small.Country,sales_small.CSP,sales_small.SalesVolume,sales_small.TotalStockVolume,sales_small.StoreStockVolume,sales_small.DepotStockVolume,sales_small.FutureCommitmentVolume,sales_small.IntakeVolume,sales_small.StoresWithStockCount,sales_small.StoresWithSalesCount,price_change_tw,price_change_before,products.Season,products.Group,products.SubGroup,products.Class,products.SubClass,sales_small.SalesVolume_nw,price_change_nw,season_nw
1444,7455319f,201508,Online,B,14.482999999999999,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,1.0,0.0,Spring
1445,7455319f,201508,Stores,A,16.958,3,1,1,0,0,0,0.0583,0.0078,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,0.0,0.0,Spring
1446,7455319f,201508,Stores,B,15.383,24,39,34,5,0,0,0.60435,0.10099999999999999,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,17.0,0.0,Spring
1464,7f65919d,201508,Online,B,17.183,16,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,11.0,0.0,Spring
1465,7f65919d,201508,Stores,A,19.209,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,0.0,0.0,Spring
1466,7f65919d,201508,Stores,B,17.183,13,21,9,13,0,-1,0.2487,0.07,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,8.0,0.0,Spring
1475,81818844,201508,Stores,A,14.033,2,1,1,0,0,0,0.0233,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,5b7097e,2.0,0.0,Spring
1476,81818844,201508,Stores,B,13.133,16,91,14,77,0,0,0.6529,0.1593,0.0,0.0,L,bca94c97,8f7078c4,5054325,5b7097e,23.0,0.0,Spring
1477,81efbc97,201508,Online,B,17.183,3,6,0,6,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,4.0,0.0,Spring
1488,8758a09,201508,Online,B,14.933,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,fd076de4,1.0,0.0,Spring
1489,8758a09,201508,Stores,A,17.408,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,fd076de4,0.0,0.0,Spring
1490,8758a09,201508,Stores,B,15.833,0,11,4,7,0,0,0.1399,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,fd076de4,2.0,0.0,Spring
1496,8a1b2bed,201508,Online,B,14.482999999999999,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,1.0,0.0,Spring
1497,8a1b2bed,201508,Stores,B,14.482999999999999,4,5,3,2,0,0,0.2526,0.0855,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,8.0,0.0,Spring
1504,8cf29ab0,201508,Stores,B,18.084,1,2,2,1,0,-1,0.1127,0.0155,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,2.0,0.0,Spring
1505,8ea711c5,201508,Online,B,12.683,1,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,13818e2d,1.0,0.0,Spring
1515,96a14c52,201508,Stores,B,12.007,13,19,10,1,4,4,0.4664,0.2487,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,12.0,0.0,Spring
1516,9721b439,201508,Stores,B,15.383,3,18,4,14,0,0,0.1593,0.0078,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,4.0,0.0,Spring
1517,979b8b95,201508,Online,B,13.583,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,2.0,0.0,Spring
1518,979b8b95,201508,Stores,B,13.583,3,15,4,11,0,0,0.2721,0.0816,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,4.0,0.0,Spring
1528,9fecb750,201508,Online,B,17.183,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,0.0,Spring
1529,9fecb750,201508,Stores,A,19.209,3,2,2,0,0,0,0.24100000000000002,0.0583,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,3.0,0.0,Spring
1530,9fecb750,201508,Stores,B,17.183,28,77,14,33,30,0,0.91525,0.8045,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,27.0,0.0,Spring
1531,a25bb6d9,201508,Stores,A,13.357999999999999,3,2,2,0,0,0,0.0661,0.0389,0.0,0.0,L,bca94c97,8f7078c4,27441678,4ad16395,2.0,0.0,Spring
1532,a2f11602,201508,Online,B,14.482999999999999,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,13818e2d,1.0,0.0,Spring
1551,b3019d75,201508,Online,B,13.583,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,2.0,0.0,Spring
1552,b3019d75,201508,Stores,A,14.482999999999999,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Spring
1553,b3019d75,201508,Stores,B,13.583,8,31,9,22,0,0,0.7035,0.2099,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,13.0,0.0,Spring
1554,b350d55e,201508,Online,B,15.383,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,8f7078c4,27441678,db0c470d,1.0,0.0,Spring
1555,b350d55e,201508,Stores,B,15.383,1,3,0,3,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,8f7078c4,27441678,db0c470d,0.0,0.0,Spring
1556,b44561b2,201508,Online,B,11.557,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,1.0,0.0,Spring
1557,b44561b2,201508,Stores,B,11.557,7,2,1,0,0,1,0.2215,0.1399,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,2.0,0.0,Spring
1560,b488f3f5,201508,Online,B,23.485,2,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,fed6cf53,1.0,0.0,Spring
1572,ba75b36e,201508,Stores,B,13.583,5,22,9,13,0,0,0.3304,0.0428,0.0,0.0,L,bca94c97,8f7078c4,5054325,edd5b632,6.0,0.0,Spring
1573,bb3e74f2,201508,Stores,B,15.833,8,10,4,7,0,-1,0.1477,0.035,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,c38de05e,8.0,0.0,Spring
1574,bc67c1e6,201508,Online,B,14.482999999999999,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,5b7097e,2.0,0.0,Spring
1575,bc67c1e6,201508,Stores,A,15.833,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,5b7097e,1.0,0.0,Spring
1576,bc67c1e6,201508,Stores,B,14.482999999999999,12,22,7,15,0,0,0.3265,0.1166,0.0,0.0,L,bca94c97,8f7078c4,5054325,5b7097e,13.0,0.0,Spring
1580,bdbab54c,201508,Stores,B,12.908,2,23,4,9,0,10,0.2371,0.0117,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,4.0,0.0,Spring
1587,c0741231,201508,Online,B,16.283,1,2,0,2,0,0,0.0039,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,1236020e,1.0,0.0,Spring
1588,c0741231,201508,Stores,A,18.174,0,1,1,0,0,0,0.0117,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,1236020e,2.0,0.0,Spring
1589,c0741231,201508,Stores,B,16.283,2,9,4,6,0,-1,0.10099999999999999,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,1236020e,3.0,0.0,Spring
1590,c0d795d2,201508,Online,B,22.585,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,c6ea2cc6,1.0,0.0,Spring
1591,c0d795d2,201508,Stores,B,22.585,3,15,5,10,0,0,0.1593,0.0078,0.0,0.0,L,bca94c97,8f7078c4,5054325,c6ea2cc6,3.0,0.0,Spring
1592,c184281c,201508,Online,B,21.234,4,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,4.0,0.0,Spring
1593,c184281c,201508,Stores,A,24.61,0,1,1,0,0,0,0.0117,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,0.0,0.0,Spring
1594,c19a0eda,201508,Online,B,11.557,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,e4301f2f,2.0,0.0,Spring
1595,c19a0eda,201508,Stores,B,11.557,4,26,20,6,0,0,0.6724,0.0972,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,e4301f2f,5.0,0.0,Spring
1597,c32f75dc,201508,Stores,A,15.833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,e4301f2f,1.0,0.0,Spring
1599,c5910e6e,201508,Online,B,18.984,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,3.0,0.0,Spring
1600,c5910e6e,201508,Stores,B,18.984,1,5,2,3,0,0,0.07,0.0117,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,1.0,0.0,Spring
1613,d183fb2f,201508,Online,B,16.283,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,fed6cf53,3.0,0.0,Spring
1614,d21a805c,201508,Stores,A,14.033,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,0.0,0.0,Spring
1618,d767be66,201508,Online,B,12.232000000000001,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,1.0,0.0,Spring
1619,d767be66,201508,Stores,A,12.908,3,2,2,0,0,0,0.0855,0.0155,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,4.0,0.0,Spring
1624,db377aea,201508,Online,B,18.084,1,1,0,1,0,0,0.0039,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,1236020e,1.0,0.0,Spring
1625,db377aea,201508,Stores,A,20.514,3,1,1,0,0,0,0.0194,0.0078,0.0,0.0,L,bca94c97,44b005af,bb900370,1236020e,2.0,0.0,Spring
1626,db377aea,201508,Stores,B,18.084,23,21,12,9,0,0,0.4392,0.1127,0.0,0.0,L,bca94c97,44b005af,bb900370,1236020e,13.0,0.0,Spring
1627,dc8118a4,201508,Stores,A,21.684,0,1,1,0,0,0,0.0117,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,0.0,0.0,Spring
1628,dedf7ec6,201508,Online,B,11.782,6,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,5.0,0.0,Spring
1629,dedf7ec6,201508,Stores,A,12.232000000000001,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,1.0,0.0,Spring
1630,dedf7ec6,201508,Stores,B,11.782,12,15,7,9,0,-1,0.1516,0.0622,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,9.0,0.0,Spring
1634,e2c152dc,201508,Online,B,16.283,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,fed6cf53,1.0,0.0,Spring
1635,e2c152dc,201508,Stores,A,18.084,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,fed6cf53,0.0,0.0,Spring
1636,e38c38f0,201508,Online,B,12.683,8,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,5.0,0.0,Spring
1648,e9cb1ed7,201508,Stores,B,17.183,3,1,1,0,0,0,0.1632,0.0738,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,bd6013db,3.0,0.0,Spring
1650,ea8a8114,201508,Online,B,14.482999999999999,1,1,0,1,0,0,0.0039,0.0,0.0,0.0,L,bca94c97,8f7078c4,27441678,d09982e0,1.0,0.0,Spring
1658,ed7724ff,201508,Online,B,12.007,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,3.0,0.0,Spring
1659,ed7724ff,201508,Stores,A,12.457,6,4,4,0,0,0,0.2293,0.1205,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,4.0,0.0,Spring
1660,ed7724ff,201508,Stores,B,12.007,73,101,36,30,21,14,0.94635,0.6607,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,36.0,0.0,Spring
1676,f4d8c2f8,201508,Stores,A,16.958,9,4,4,0,0,0,0.1827,0.0428,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,8.0,0.6749999999999972,Spring
1677,f4d8c2f8,201508,Stores,B,15.383,65,92,41,51,0,0,0.78895,0.3537,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,51.0,0.0,Spring
1684,f7a1443c,201508,Online,B,12.683,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,3f899150,3.0,0.0,Spring
1685,f7a1443c,201508,Stores,A,13.357999999999999,2,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,bca94c97,8f7078c4,5054325,3f899150,2.0,0.0,Spring
1686,f7bd1265,201508,Stores,B,13.583,3,28,12,17,0,-1,0.3381,0.0233,0.0,0.0,L,bca94c97,8f7078c4,5054325,edd5b632,3.0,0.0,Spring
1687,f845ed90,201508,Online,B,18.084,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,0.0,Spring
1688,f845ed90,201508,Stores,A,20.334,1,1,1,0,0,0,0.0544,0.0117,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,0.0,Spring
1689,f845ed90,201508,Stores,B,18.084,7,10,10,1,0,-1,0.9211,0.20600000000000002,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,7.0,0.0,Spring
1690,f8cc6a2e,201508,Stores,A,12.908,2,1,1,0,0,0,0.0117,0.0078,0.0,0.0,L,bca94c97,44b005af,bb900370,5b7097e,2.0,0.0,Spring
1691,f8cc6a2e,201508,Stores,B,12.232000000000001,75,109,28,32,50,-1,0.6646,0.4236,0.0,0.0,L,bca94c97,44b005af,bb900370,5b7097e,73.0,0.0,Spring
1694,f965209a,201508,Stores,A,16.958,2,1,1,0,0,0,0.0466,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,2.0,0.0,Spring
1695,f965209a,201508,Stores,B,15.383,21,43,14,28,0,1,0.8511,0.0738,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,16.0,0.0,Spring
1696,fa0a6c28,201508,Online,B,12.683,12,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,12.0,0.0,Spring
1697,fa0a6c28,201508,Stores,A,14.033,6,2,2,0,0,0,0.07,0.0194,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,4.0,0.0,Spring
1698,fa232fd3,201508,Online,B,15.383,4,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,fed6cf53,4.0,0.0,Spring
1699,fa232fd3,201508,Stores,B,15.383,7,14,7,7,0,0,0.1749,0.0389,0.0,0.0,L,bca94c97,44b005af,bb900370,fed6cf53,6.0,0.0,Spring
1701,fc5b050,201508,Online,B,12.683,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,2.0,0.0,Spring
1702,fd33a12b,201508,Stores,B,22.585,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c0adca70,0.0,0.0,Spring
1711,12fd042,201509,Online,B,16.283,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,8f7078c4,27441678,db0c470d,1.0,0.0,Spring
1712,12fd042,201509,Stores,B,16.283,2,4,1,3,0,0,0.0544,0.0117,0.0,0.0,L,bca94c97,8f7078c4,27441678,db0c470d,1.0,0.0,Spring
1716,133861b,201509,Stores,B,18.984,11,11,11,0,0,0,0.64905,0.3498,0.0,0.0,L,bca94c97,8f7078c4,27441678,4ad16395,10.0,0.0,Spring
1732,1ff41410,201509,Stores,A,15.833,4,2,2,0,0,0,0.24100000000000002,0.0933,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,4.0,0.0,Spring
1736,22125db2,201509,Online,B,18.084,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,3.0,0.0,Spring
1737,22125db2,201509,Stores,B,18.084,1,3,2,1,0,0,0.1827,0.07,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,2.0,0.0,Spring
1745,2498a02c,201509,Online,B,15.383,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,fd076de4,1.0,0.0,Spring
1746,2498a02c,201509,Stores,B,15.383,6,20,6,14,0,0,0.1671,0.0155,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,fd076de4,7.0,0.0,Spring
1750,2aa01f80,201509,Stores,A,12.007,2,1,1,0,0,0,0.0661,0.0194,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,ea2c7596,1.0,0.0,Spring
1751,2b80088b,201509,Online,B,14.482999999999999,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,2.0,0.0,Spring
1752,2b80088b,201509,Stores,A,15.833,4,2,2,0,0,0,0.2332,0.0972,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,4.0,0.0,Spring
1753,2b80088b,201509,Stores,B,14.482999999999999,48,31,16,14,0,1,0.8939,0.56355,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,43.0,0.0,Spring
1757,2dec0ff7,201509,Online,B,23.485,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,c6ea2cc6,2.0,0.0,Spring
1763,347abb0,201509,Online,B,15.383,2,6,0,6,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,1.0,0.0,Spring
1774,3896e2fe,201509,Online,B,15.383,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,fed6cf53,1.0,0.0,Spring
1775,3896e2fe,201509,Stores,A,16.958,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,fed6cf53,0.0,0.0,Spring
1776,3896e2fe,201509,Stores,B,15.383,10,17,10,7,0,0,0.3304,0.0428,0.0,0.0,L,bca94c97,8f7078c4,5054325,fed6cf53,11.0,0.0,Spring
1777,3957c00d,201509,Stores,A,13.133,2,2,2,0,0,0,0.2215,0.0428,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,3.0,0.0,Spring
1784,3bc20bca,201509,Stores,A,18.084,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,fed6cf53,0.0,0.0,Spring
1788,3cbe36f,201509,Stores,B,12.007,21,8,8,0,0,0,0.60825,0.4431,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,12.0,0.0,Spring
1792,3e518947,201509,Stores,B,16.283,7,14,6,8,0,0,0.1438,0.035,0.0,0.0,L,bca94c97,44b005af,bb900370,fed6cf53,6.0,0.0,Spring
1795,4147f848,201509,Online,B,13.133,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,1.0,0.0,Spring
1796,4147f848,201509,Stores,A,14.033,5,3,3,0,0,0,0.2371,0.10099999999999999,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,5.0,0.0,Spring
1797,4147f848,201509,Stores,B,13.133,54,47,22,25,0,0,0.9114,0.54025,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,45.0,0.0,Spring
1800,41c26888,201509,Stores,B,18.084,7,6,2,4,0,0,0.24100000000000002,0.1399,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,9.0,0.0,Spring
1820,4d795a91,201509,Stores,B,18.084,1,22,4,3,8,7,0.2138,0.0117,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,4.0,0.0,Spring
1822,4e6c9c48,201509,Stores,B,13.133,2,55,11,44,0,0,0.4625,0.035,0.0,0.0,L,bca94c97,8f7078c4,27441678,4ad16395,26.0,0.0,Spring
1825,524e796b,201509,Stores,A,21.684,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,15537b2e,0.0,0.0,Spring
1826,524e796b,201509,Stores,B,18.984,2,6,2,4,0,0,0.0972,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,15537b2e,2.0,0.0,Spring
1827,525a85b,201509,Online,B,11.332,2,7,0,7,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,2.0,0.0,Spring
1828,525a85b,201509,Stores,A,11.67,4,9,9,0,0,0,0.1982,0.0466,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,8.0,0.0,Spring
1829,525a85b,201509,Stores,B,11.332,84,114,75,39,0,0,0.83755,0.9483,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,116.0,0.0,Spring
1868,69500127,201509,Stores,A,16.958,3,1,1,0,0,0,0.0505,0.0078,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,3.0,0.0,Spring
1869,69500127,201509,Stores,B,15.383,30,29,22,7,0,0,0.9911,0.1321,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,25.0,0.0,Spring
1870,69562d57,201509,Online,B,18.084,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,2.0,0.0,Spring
1871,69562d57,201509,Stores,A,20.334,1,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Spring
1872,69562d57,201509,Stores,B,18.084,10,24,12,12,0,0,0.7073,0.2759,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,7.0,0.0,Spring
1875,6d35b944,201509,Online,B,14.482999999999999,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,0.0,Spring
1876,6d35b944,201509,Stores,A,15.833,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Spring
1877,6d35b944,201509,Stores,B,14.482999999999999,5,17,5,12,0,0,0.7112,0.136,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,6.0,0.0,Spring
1878,6d9a238b,201509,Online,B,16.283,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,2.0,0.0,Spring
1879,6d9a238b,201509,Stores,A,18.084,3,2,2,0,0,0,0.24100000000000002,0.07,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,3.0,0.0,Spring
1880,6d9a238b,201509,Stores,B,16.283,31,32,15,17,0,0,0.91915,0.8045,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,22.0,0.0,Spring
1885,702a7215,201509,Stores,A,20.334,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,0.0,Spring
1886,702a7215,201509,Stores,B,18.084,5,32,3,29,0,0,0.2759,0.0544,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,4.0,0.0,Spring
1887,7455319f,201509,Online,B,14.482999999999999,1,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,2.0,0.0,Spring
1888,7455319f,201509,Stores,A,16.958,0,1,1,0,0,0,0.0622,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,2.0,0.0,Spring
1889,7455319f,201509,Stores,B,15.383,17,37,34,3,0,0,0.6335,0.0738,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,17.0,0.0,Spring
1907,7f65919d,201509,Online,B,17.183,11,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,6.0,0.0,Spring
1908,7f65919d,201509,Stores,A,19.209,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,0.0,0.0,Spring
1909,7f65919d,201509,Stores,B,17.183,8,17,9,8,0,0,0.2565,0.0622,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,10.0,0.0,Spring
1919,81818844,201509,Stores,A,14.033,2,1,1,0,0,0,0.0233,0.0078,0.0,0.0,L,bca94c97,8f7078c4,5054325,5b7097e,2.0,0.0,Spring
1920,81818844,201509,Stores,B,13.133,23,89,13,76,0,0,0.6335,0.2138,0.0,0.0,L,bca94c97,8f7078c4,5054325,5b7097e,22.0,0.0,Spring
1921,81efbc97,201509,Online,B,17.183,4,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,5.0,0.0,Spring
1935,8758a09,201509,Online,B,14.933,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,fd076de4,1.0,0.0,Spring
1936,8758a09,201509,Stores,A,17.408,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,fd076de4,0.0,0.0,Spring
1937,8758a09,201509,Stores,B,15.833,2,10,4,7,0,-1,0.1438,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,fd076de4,2.0,0.0,Spring
1946,8a1b2bed,201509,Online,B,14.482999999999999,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,1.0,0.0,Spring
1947,8a1b2bed,201509,Stores,B,14.482999999999999,8,5,3,2,0,0,0.2487,0.1632,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,7.0,0.0,Spring
1954,8cf29ab0,201509,Stores,B,18.084,2,2,2,1,0,-1,0.1244,0.0311,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,2.0,0.0,Spring
1955,8ea711c5,201509,Online,B,12.683,1,3,0,3,0,0,0.0039,0.0,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,13818e2d,1.0,0.0,Spring
1966,96a14c52,201509,Stores,B,12.007,12,19,16,4,0,-1,0.6724,0.2798,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,11.0,0.0,Spring
1967,9721b439,201509,Stores,B,15.383,4,17,3,14,0,0,0.1555,0.0117,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,4.0,0.0,Spring
